id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54256145,Deluxe Double | Prinz Myshkin Parkhotel,240575756,Prinz Myshkin Parkhotel,,Pasing-Obermenzing,48.16747,11.48599,Private room,152,1,0,,,4,171,0,
54256200,Superior Double | Prinz Myshkin Parkhotel,240575756,Prinz Myshkin Parkhotel,,Allach-Untermenzing,48.16935,11.48587,Private room,140,1,0,,,4,163,0,
54256217,Deluxe Single | Prinz Myshkin Parkhotel,240575756,Prinz Myshkin Parkhotel,,Pasing-Obermenzing,48.16755,11.48614,Private room,120,1,0,,,4,170,0,
54256254,Superior Single | Prinz Myshkin Parkhotel,240575756,Prinz Myshkin Parkhotel,,Pasing-Obermenzing,48.16753,11.4859,Private room,112,1,0,,,4,174,0,
54267960,Luxusaltbau in München Franzosenviertel,64930387,Andrea,,Au-Haidhausen,48.12895,11.59863,Entire home/apt,219,2,0,,,1,345,0,
54270680,Moderne Wohnung nahe Olympiapark,179910668,Tayde,,Schwabing-West,48.17231,11.56705,Private room,40,3,0,,,1,13,0,
54285603,Luxus flat in the heart of Schwabing,44176757,Chiara,,Schwabing-Freimann,48.16368,11.58108,Entire home/apt,169,1,0,,,1,209,0,
54286335,Spacious design Apartment near city center,149970630,Mona,,Neuhausen-Nymphenburg,48.15608,11.54043,Entire home/apt,436,5,1,2022-04-09,0.41,1,2,1,
54289883,Schöne Wohnung mit Terrasse,247939173,Anna,,Bogenhausen,48.16354,11.62943,Entire home/apt,100,4,0,,,1,224,0,
54302623,Cosy Atmosphere Bright Feeling in New Home,440338939,Georgi,,Au-Haidhausen,48.13567,11.61008,Entire home/apt,57,25,1,2022-02-05,0.22,1,0,1,
54326279,Helle 2 Zimmer Wohnung mit Balkon in Isarnähe,63742908,Tobias,,Untergiesing-Harlaching,48.11533,11.57112,Entire home/apt,43,10,0,,,1,0,0,
54333532,Cozy artistic place near center,65813470,Angelika,,Bogenhausen,48.15071,11.60692,Entire home/apt,110,4,4,2022-06-11,1.90,1,26,4,
54334847,Holiday Apartment AK4-L,195649242,Nicole - Travanto,,Ludwigsvorstadt-Isarvorstadt,48.13825,11.56175,Entire home/apt,621,2,0,,,7,295,0,
54338301,Separates Zimmer in München in zentraler Lage,88551055,Alexander,,Obergiesing,48.10996,11.59264,Private room,27,6,0,,,1,232,0,
54347693,Einladendes Bed & Breakfast mit Parkplatz,138123866,Markus,,Ramersdorf-Perlach,48.10534,11.6189,Private room,100,1,1,2022-06-02,1,1,358,1,
54349474,Casa Ismaninger - zentral gelegenes Apartment,7883278,Tobi,,Bogenhausen,48.14225,11.60033,Entire home/apt,65,10,1,2022-02-08,0.22,1,281,1,
54351952,Schöne Wohnung in Schwabing,441015946,Eva,,Schwabing-West,48.15897,11.57714,Entire home/apt,69,1,4,2022-06-12,0.86,1,13,4,
54352909,Serviced Apartment with Kitchenette (no hob),373952487,THE FLAG Meiller Gärten,,Moosach,48.180214,11.501107,Entire home/apt,194,1,1,2022-01-23,0.20,10,297,1,
54355886,Gemütliches und Schönes zimmer,406735837,Maria,,Schwabing-West,48.16381,11.5749,Private room,43,10,0,,,3,10,0,
54360773,Lovely central and all furnished 1-room apartment,322750160,Silva,,Au-Haidhausen,48.12709,11.58829,Entire home/apt,48,2,2,2022-04-19,0.75,1,142,2,
54363526,THEFLAG Comfort Studio with kitchenette in Moosach,373952487,THE FLAG Meiller Gärten,,Moosach,48.180225,11.501053,Entire home/apt,242,1,0,,,10,289,0,
54367679,Beauthiful apartment at the heart of Munich,153851300,Lukas,,Altstadt-Lehel,48.13596,11.57859,Entire home/apt,90,14,1,2022-03-26,0.34,1,0,1,
54368250,Schöne Altbau Wohnung in München Zentrum,32187702,Sarah,,Neuhausen-Nymphenburg,48.14877,11.52545,Entire home/apt,44,29,0,,,1,171,0,
54375784,Kleines hübsches Zimmer mit guter Anbindung,28423315,Steffi,,Laim,48.13232,11.50286,Private room,35,1,10,2022-06-01,2.13,1,1,10,
54378377,Sunny flat near Isar with roof top access,40107024,Daniela,,Au-Haidhausen,48.12334,11.57974,Entire home/apt,150,3,1,2022-03-16,0.31,1,233,1,
54395427,Klein aber fein - gemütliche Wohnung in München,39328656,Kirsten & Christian,,Ludwigsvorstadt-Isarvorstadt,48.12846,11.57776,Entire home/apt,100,2,1,2022-04-03,0.37,1,4,1,
506400760339131131,Schönes Privatzimmer in Wohnung,313321263,Monika,,Schwabing-Freimann,48.20563,11.61138,Private room,35,4,0,,,1,190,0,
512180705246147427,Privatzimmer,424241135,Hotel Graf,,Tudering-Riem,48.14023,11.6791,Private room,50,21,0,,,2,356,0,
516702170756195645,Beautiful 1 Bedroom Apt in the heart of Munich,311773860,Allegra,,Maxvorstadt,48.14806,11.57666,Entire home/apt,120,3,0,,,1,245,0,
536908534533808010,Sonnige Wohnung mit Balkon,9020829,Miriam,,Obergiesing,48.10956,11.59306,Entire home/apt,70,3,2,2022-05-28,1.76,1,0,2,
537488118145133694,"Zweibettzimmer mit Privatbad im Hostel, Innenstadt",308052561,Euro Youth Hotel,,Ludwigsvorstadt-Isarvorstadt,48.13927,11.56126,Private room,200,1,5,2022-06-20,1.08,14,40,5,
538012994070639695,Modern Studio in central Munich,311166950,Airgreets,,Milbertshofen-Am Hart,48.18673,11.54602,Entire home/apt,100,1,0,,,7,0,0,
538017456933709672,Central.Modern.Chic.,311166950,Airgreets,,Ludwigsvorstadt-Isarvorstadt,48.12406,11.56549,Entire home/apt,100,1,1,2022-04-22,0.49,7,14,1,
538107447566358491,Cozy Flat in Schwabing,311166950,Airgreets,,Schwabing-West,48.15937,11.57203,Entire home/apt,115,1,2,2022-04-29,1.07,7,0,2,
540881595255954096,"Entspannt im Münchner Norden! BMW, MOC, MTC...",35184887,Bastian,,Milbertshofen-Am Hart,48.19765,11.5803,Entire home/apt,149,3,0,,,1,262,0,
541660831411265757,"möbliertes, helles und zentrales Einzelstudio",200592453,Daphne,,Ludwigsvorstadt-Isarvorstadt,48.12924,11.57326,Entire home/apt,35,30,1,2022-04-01,0.37,1,347,1,
543965317375440706,"WG Zi. ca 25 qm in 2 er WG Wohnung, U-Bahn,  Isar",439040543,Hichem,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10297,11.54305,Private room,40,14,2,2022-05-31,0.81,4,326,2,
544745783963644621,Beautiful City Apartment in Schwabing,82355083,Niklas,,Schwabing-West,48.15708,11.57283,Private room,115,3,0,,,2,287,0,
545681600362055852,Wohnung mit Terrasse in Giesing für Langzeitmiete,1112421,Lars,,Obergiesing,48.11767,11.57849,Entire home/apt,50,14,0,,,1,63,0,
546487493171064993,Romantic one bedroom in a residential home,294883324,Amy,,Pasing-Obermenzing,48.16974,11.45649,Private room,60,1,0,,,1,345,0,
547056093498893724,Perfekt ausgestattete Wohnung mit Weitblick Neubau,55272551,Aniko,,Pasing-Obermenzing,48.14966,11.47858,Entire home/apt,65,7,1,2022-02-13,0.23,1,42,1,
547881481820962860,Große Wohnung mit Garten nähe BMW FIZ,89456980,Danny,,Milbertshofen-Am Hart,48.19534,11.57654,Entire home/apt,250,25,0,,,1,293,0,
548201348843481719,"Authentisch, direkt am englischen Garten",73696414,Josue Manuel,,Altstadt-Lehel,48.14025,11.59218,Entire home/apt,260,42,1,2022-04-16,0.45,1,327,1,
548270272877889370,"Schöne Wohnung in Neuhausen,8 min vom Hbf  München",91361147,Berhane,,Neuhausen-Nymphenburg,48.15815,11.53675,Entire home/apt,159,2,7,2022-06-14,1.47,3,250,7,
548358546309126015,City Studio at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09495,11.52716,Entire home/apt,262,1,5,2022-05-19,2.27,10,262,5,
548360084175142009,Rooftop One Bedroom Open Plan at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09329,11.52613,Entire home/apt,344,1,0,,,10,262,0,
548390539359180723,Schöne gemütliche 2 Zimmer Wohnungen Schwabing,122552125,Phil,,Schwabing-West,48.16285,11.56848,Entire home/apt,60,240,0,,,1,365,0,
548423394558761678,Wunderschöne Altbauwohnung in München,396914061,Yvonne,,Neuhausen-Nymphenburg,48.15116,11.5373,Entire home/apt,75,3,0,,,1,172,0,
548969362300707097,"AK4-R, Maisonette-Apartment",195649242,Nicole - Travanto,,Ludwigsvorstadt-Isarvorstadt,48.138248,11.56175,Entire home/apt,621,2,2,2022-06-02,0.69,7,327,2,
549278497325650321,Top möbliertes Appartement mit Tiefgarage,106412876,Christoph,,Bogenhausen,48.17055,11.64377,Entire home/apt,75,7,2,2022-06-09,2,1,207,2,
549912730869544061,"Renovierte, liebevoll eingerichtete Altbauwohnung",21791315,Simone,,Schwabing-West,48.16366,11.56191,Entire home/apt,75,14,0,,,1,0,0,
550439155505044997,Charmantes-Lichtdurchflutetes Zimmer + Eigenes Bad,263503788,Daniel,,Bogenhausen,48.15156,11.65699,Private room,75,1,6,2022-06-02,1.59,1,360,6,
550720551586746351,Schöne Eigentumswohnung mit Sonnenterasse,327701210,Christoph,,Allach-Untermenzing,48.18567,11.47925,Entire home/apt,60,90,1,2022-06-14,1,1,296,1,
551164568339234057,Homey room in an cosy apartment,27820434,Anna,,Schwabing-Freimann,48.1771,11.59919,Private room,49,3,4,2022-06-18,1.17,1,58,4,
551239326468046076,Apartament with terrace,442763567,Albertina,,Pasing-Obermenzing,48.17132,11.46231,Entire home/apt,120,1,2,2022-05-28,0.87,1,221,2,
551263149399731623,Cosy 1 bedroom apartment in Munich old town/Lehel,7278698,Christian,,Altstadt-Lehel,48.14091,11.59215,Entire home/apt,140,4,11,2022-06-13,3.03,1,37,11,
551427675863362359,4 Pers Wohnung München in Neuhausen 2 xDZ,91361147,Berhane,,Neuhausen-Nymphenburg,48.157505,11.537843,Entire home/apt,223,2,2,2022-05-29,0.52,3,296,2,
551792798237456802,Bright and Quiet Flat with a Balcony,311166950,Airgreets,,Bogenhausen,48.16986,11.64192,Entire home/apt,85,1,0,,,7,5,0,
552139830693710376,Lovely Apartment am Olympiapark,76880256,Michael,,Schwabing-West,48.17288,11.56228,Entire home/apt,65,2,12,2022-06-06,3.13,1,16,12,
552742800242639652,"Stilvolles Zuhause in München Solln
Gartenwohnung",294903676,Hermann,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07235,11.52503,Entire home/apt,149,3,0,,,2,235,0,
552914664976047708,Cozy Room among the roof,364172263,Valerie,,Hadern,48.12123,11.47633,Private room,40,3,1,2022-06-16,1,5,44,1,
553301355515977029,Your perfect Oktoberfest stay! Central & peaceful,357831754,Salvatore,,Ludwigsvorstadt-Isarvorstadt,48.12574,11.57265,Entire home/apt,89,3,0,,,1,180,0,
553350570082594295,Olimpiapark in the heart of Munich,303657428,Andreia,,Neuhausen-Nymphenburg,48.16335,11.54291,Shared room,28,3,0,,,3,28,0,
553498035057287669,City Apartment - Laim - Alpenblick,443249903,Jessica,,Laim,48.14447,11.49681,Entire home/apt,180,1,5,2022-06-19,1.23,1,177,5,
554724106383116972,Pretty Studio/ Loft near the city central,443507789,Melinda,,Neuhausen-Nymphenburg,48.15519,11.53547,Entire home/apt,62,2,5,2022-05-13,1.23,2,167,5,
554831619357568084,Gemütliche und schöne Wohnung in München,294869764,Bea,,Schwabing-West,48.16195,11.56891,Entire home/apt,79,4,0,,,1,8,0,
554891226140791949,"Appartment im historischen Handwerker
Viertel 3+1",151516000,Maria,,Laim,48.13093,11.50065,Entire home/apt,90,2,17,2022-06-03,6.99,1,182,17,
556171066410145484,Schöne Wohnung direkt an der Isar,443785413,Christina,,Untergiesing-Harlaching,48.10482,11.56174,Entire home/apt,65,1,4,2022-05-29,1.22,1,0,4,
556368658120572018,Whole 3-bedroom appartment in the center of munich,82355083,Niklas,,Schwabing-West,48.15914,11.57292,Entire home/apt,300,5,0,,,2,157,0,
556400769143387949,"Zentrale, ruhige 2-Zimmer Wohnung in München",13035512,Eva,,Bogenhausen,48.14706,11.60278,Entire home/apt,80,1,5,2022-05-01,1.35,1,1,5,
557009001425953850,"Bride, central 2-story apartment open living space",774787,Stella,,Maxvorstadt,48.15669,11.55981,Entire home/apt,215,7,0,,,1,0,0,
557333417185411545,Central 2 rooms near main station/ bike + lunchbox,21167379,Philipp,,Schwanthalerhöhe,48.13523,11.54642,Entire home/apt,274,3,9,2022-04-18,2.11,1,46,9,
557976579847714768,WG Zimmer in großer Wohnung in Top Lage,86525232,Alexander,,Bogenhausen,48.1425,11.62583,Private room,28,3,0,,,1,0,0,
558378595896767282,Cosy and quiet 1 bedroom apartment in Munich,6331878,Milly,,Sendling,48.11508,11.54243,Entire home/apt,82,2,0,,,1,6,0,
558656509944088532,"4 Room Apartment in Munich Moosach, April - June",21862860,Paul,,Moosach,48.1801,11.49258,Entire home/apt,50,90,0,,,1,213,0,
559383437015173348,Double Room with big windows,75535862,Florian,,Obergiesing,48.10347,11.59467,Private room,31,1,5,2022-04-28,1.17,1,25,5,
559395160960876411,Schöne gemütliche Wohnung mit Balkon,444492329,Urbaine,,Hadern,48.12481,11.49789,Entire home/apt,128,1,0,,,1,12,0,
559835910604906261,Möbiliertes Zimmer in Schwabing,444574140,Lisa,,Schwabing-Freimann,48.16916,11.58633,Private room,23,1,0,,,1,0,0,
560469635009237078,Charming super central 3BDR apartment,8554563,Philip,,Maxvorstadt,48.15139,11.57304,Entire home/apt,105,7,2,2022-06-03,1.62,1,7,2,
560676481669524090,Schwabinger Eleganz,21364691,Marie,,Schwabing-Freimann,48.16168,11.58541,Entire home/apt,400,5,0,,,1,310,0,
561443680958413284,City-Appartment Über den Dächern Münchens,44228897,Julia,,Maxvorstadt,48.15036,11.57445,Entire home/apt,100,4,2,2022-04-23,0.76,1,229,2,
561469451686929940,Cosy Apartment with BMW World view,444893794,Ilhem,,Milbertshofen-Am Hart,48.18472,11.5531,Entire home/apt,86,2,1,2022-05-28,1,1,128,1,
561934594226737136,"Munich-Ruhig&zentral, 10 mins to center by subway",135186091,Johannes,,Hadern,48.11939,11.48665,Entire home/apt,132,1,9,2022-05-28,2.50,2,214,9,
562811443013705157,Schönes großes Privatzimmer in München,445164820,Elke,,Obergiesing,48.08571,11.59589,Private room,51,1,39,2022-06-16,12.19,1,265,39,
563196444397188382,Schöne 2 Zimmer Wohnung Zentral Maxvorstadt,127019105,Nadine,,Maxvorstadt,48.15331,11.57395,Entire home/apt,289,2,4,2022-05-13,1.64,1,315,4,
563340263047717692,4 ZiKB möbliert am Luitpoldpark Langzeit ab Aug 22,122153404,Günter,,Schwabing-West,48.16895,11.56643,Entire home/apt,160,90,0,,,1,268,0,
563536942057482910,Schönes großes Zimmer + eigenem Bad in Obermenzing,401855223,Malisa,,Pasing-Obermenzing,48.16305,11.4536,Private room,86,2,0,,,1,36,0,
563601465267257671,Comfort and central apartment in Schwabing,12467002,Giordano,,Schwabing-Freimann,48.16044,11.58149,Entire home/apt,99,2,3,2022-06-08,0.83,1,0,3,
563615263522802173,Familienwohnung direkt in der City,113509262,Aniek,,Untergiesing-Harlaching,48.10505294799805,11.564494132995605,Entire home/apt,76,4,0,,,1,83,0,
564091947276274947,Apartment Blue Moon,311166950,Airgreets,,Bogenhausen,48.1729,11.63497,Entire home/apt,80,1,2,2022-06-08,0.59,7,60,2,
564366990437226188,"Traumhafte, ruhige und super ausgestattete Wohnung",208197694,Tobias,,Ludwigsvorstadt-Isarvorstadt,48.12936,11.56494,Entire home/apt,74,20,0,,,1,246,0,
565069134749042939,ISARTOR Deluxe Apartment I+II,54239071,Julia & Igor,,Ludwigsvorstadt-Isarvorstadt,48.1324,11.58242,Entire home/apt,245,2,0,,,8,192,0,
565148435260261648,Edle 2-Zimmer Suite designed von Matteo Thun,51557252,One,,Ludwigsvorstadt-Isarvorstadt,48.12636,11.55208,Entire home/apt,265,1,3,2022-03-25,0.78,22,9,3,
565217300922066748,"Lovely 1-bedroom rental unit in Giesing, Munich",250076910,Warakorn,,Ramersdorf-Perlach,48.10996,11.61331,Private room,19,31,0,,,1,186,0,
565702639051933444,"Very zentral located apartment.
Nicely furnished.",42012135,Felix,,Neuhausen-Nymphenburg,48.15179,11.53091,Entire home/apt,70,1,1,2022-02-28,0.26,1,121,1,
565723801817560398,Nice room in central Artist flat in Munich,8362112,Judith,,Obergiesing,48.11029,11.5861,Private room,43,1,14,2022-06-18,4.08,1,1,14,
566278327673262838,Deluxe Apartment am Königsplatz III+IV,54239071,Julia & Igor,,Maxvorstadt,48.14552,11.56264,Entire home/apt,240,2,0,,,8,271,0,
566332101413289491,Einzigartiges Neubau Apartment in U-Bahn Nähe,542074,Sebastian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0939,11.51995,Entire home/apt,100,7,0,,,1,239,0,
567087977652579161,Zentral gelegenes Apartment mit Westbalkon,55495825,Michael,,Neuhausen-Nymphenburg,48.14808,11.52724,Entire home/apt,95,7,3,2022-06-11,2.43,1,1,3,
567143514135435898,Stylish and modern apartment in the city center,52254239,Julia,,Bogenhausen,48.13928,11.61127,Entire home/apt,170,2,8,2022-06-02,2.38,1,0,8,
567288693148066842,Zimmer mit Aussicht auf Sonnenuntergang,445921144,Nina,,Moosach,48.18192,11.5365,Private room,30,1,0,,,1,140,0,
567301856412754557,Schönes Appartment in München Schwabing,440696910,Axel,,Schwabing-Freimann,48.16254,11.58968,Entire home/apt,50,7,2,2022-06-12,2,1,2,2,
567843862037031178,Sonniges Stadtapartment Nähe Isar!,10891654,Ina,,Sendling,48.11674,11.54849,Entire home/apt,108,5,1,2022-04-10,0.41,1,189,1,
567930997135054471,House with 4 bedrooms,353252456,Thomas,,Tudering-Riem,48.113338,11.702821,Entire home/apt,225,2,10,2022-06-07,3.41,1,189,10,
568247145962750725,Super centralised cosy bright apartment 💫,290434123,Pierre,,Ludwigsvorstadt-Isarvorstadt,48.13247,11.58227,Entire home/apt,121,2,10,2022-06-17,4.41,1,15,10,
568478376133095182,Ready to make this the best time of your life!,445577160,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12888,11.55963,Entire home/apt,66,25,0,,,1,0,0,
568815919914242066,Cozy Appartement in Munich Sendling,39514920,Jana,,Sendling,48.11881,11.54765,Entire home/apt,80,1,4,2022-05-29,1.11,1,33,4,
569005063285747697,Cozy apartment in the heart of Munich,85745479,Stefan,,Maxvorstadt,48.15414,11.56203,Entire home/apt,85,2,3,2022-04-15,0.89,1,0,3,
569164225376120668,1 bedroom with balcony near Munich East Station,7151791,Lena,,Berg am Laim,48.13023,11.62241,Private room,65,1,6,2022-06-02,1.57,1,68,6,
569316432979654002,Angenehmes Wohnen am Schlosspark,249602552,Boardinghouse  Amalienburg,,Pasing-Obermenzing,48.16497,11.48699,Private room,69,6,0,,,9,313,0,
569418332266652810,Lovely & very central rental Apartment in Munich,127495865,Jil Marie,,Maxvorstadt,48.14698,11.57463,Entire home/apt,175,1,7,2022-06-17,3.09,2,263,7,
569605264375500343,3 Zimmer Altbauwohnung an der Isar,38922427,Anna-Lena,,Ludwigsvorstadt-Isarvorstadt,48.12501,11.56904,Entire home/apt,115,1,10,2022-04-18,2.83,1,0,10,
569691327117424917,Lovely Private Room in München-Harras (S7/U6),121619633,Marouene,,Sendling-Westpark,48.11248,11.53028,Private room,45,2,9,2022-06-13,2.50,1,37,9,
569942060912425929,Lovely 1-bedroom apartment in Munich,26378992,Paolina,,Schwabing-Freimann,48.16475,11.58028,Entire home/apt,74,3,7,2022-05-26,1.86,1,140,7,
570112533741382280,2-bedroom in historic villa near Nymphenburg Palace,446752152,Flo,,Neuhausen-Nymphenburg,48.15278,11.51047,Entire home/apt,207,1,17,2022-06-17,4.72,2,294,17,
570165450077377628,Zentrale Single DG-Wohnung in Schwabing,20158553,Ben,,Schwabing-West,48.15837,11.56847,Entire home/apt,39,50,2,2022-04-01,0.62,1,76,2,
571503186354619249,Moderne 4 Zi. Whg. mit Terrasse am Olympiapark,19947930,Stephan,,Neuhausen-Nymphenburg,48.15934,11.54625,Entire home/apt,341,3,5,2022-06-12,4.05,1,162,5,
571506913952903780,1 bedroom appartment in Rotkreutzplatz,405781946,Asma,,Neuhausen-Nymphenburg,48.15803,11.5353,Entire home/apt,89,3,9,2022-06-05,3.03,1,8,9,
572182882882739036,Beautiful 5 Bedroom Family House with garden,91697934,David,,Allach-Untermenzing,48.17855,11.48153,Entire home/apt,600,2,2,2022-05-12,1.15,2,322,2,
572998036763247887,Gemütliche Wohnung im Architektenviertel,25494274,Caro,,Schwabing-Freimann,48.18816,11.59209,Entire home/apt,66,2,3,2022-06-12,0.87,1,66,3,
573046625989199385,1 Zimmer in München-Obergiesing,447385542,Anna,,Ramersdorf-Perlach,48.11323,11.59839,Private room,65,1,1,2022-06-07,1,1,23,1,
573885890384506070,Complete Apartment Säbener Straße *Big Bed*,29060062,Christian,,Untergiesing-Harlaching,48.1086,11.57551,Entire home/apt,51,4,4,2022-06-14,2.00,1,218,4,
574361551287792827,1 Room with own bathroom in basement in Altperlach,17980205,Niklas,,Ramersdorf-Perlach,48.09852,11.62969,Private room,28,3,0,,,1,106,0,
574444949553843001,München : Blau Wohnung,254621615,Axelle,,Ludwigsvorstadt-Isarvorstadt,48.13144,11.56598,Entire home/apt,119,1,25,2022-06-19,7.43,1,21,25,
574522533510840003,WUNDERSCHÖNE & GEMÜTLICHE  ZIMMER IN MÜNCHEN.,406735837,Maria,,Schwabing-West,48.16404,11.57349,Private room,43,15,0,,,3,11,0,
575714366766436531,Wunderschöne Altbauwohnung  München mit 2Balkonen,43363437,Caroline & Max,,Neuhausen-Nymphenburg,48.15029,11.53513,Entire home/apt,180,2,0,,,1,86,0,
575731514276260387,Wohnen mit Bergblick und Sicht auf ganz München!,414143012,Iris,,Laim,48.1367,11.52078,Entire home/apt,124,1,4,2022-06-12,4,1,45,4,
575932634531769305,Zentrales WG-Zimmer in Altschwabing,172289374,Luca,,Schwabing-Freimann,48.15836,11.58385,Private room,43,7,1,2022-04-01,0.37,1,217,1,
576404368066818078,Charming 19th century villa in heart of Munich,9945593,Terry,,Au-Haidhausen,48.12121,11.58153,Entire home/apt,240,3,0,,,1,268,0,
